id,entity_type,kg_node_code,kg_node_name,target_table,issue_type,reason,proposed_value,current_value,source,target_id,target_code,target_name
40d999f1548d519599f505329f583384,LabItem,LAB-CARD-C59B64C19ADD,血脂,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""胆固醇"", ""血脂"", ""血脂谱""]}",Neo4j图谱与Oracle有效字典只读比对,,,
f43d7fb1d29f5eac90b85b89295dddd7,LabItem,LAB-CARD-F89D5BB72F25,血钾,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""血清钾""]}",Neo4j图谱与Oracle有效字典只读比对,,,
d483be811c255d7eb12e4ff79f31b197,LabItem,LAB-CARD-91796AAB61B0,醛固酮/肾素比值,K_LAB_ITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""醛固酮肾素比值"", ""ARR""]}",Neo4j图谱与Oracle有效字典只读比对,,,
419b6b63bcd95579b940591ad2124d16,LabSubitem,LABIND-EXAM-CARD-01C3182D129E-BNP,BNP,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
6e65387abed85f349bbe5ddf16b642ec,LabSubitem,IND-CARD-LAB-BNP-ELEVATED,BNP升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
8ccbc61a01fb5e3fb95a9b131b0fdd39,LabSubitem,IND-CARD-AMI-LAB-EB5597E7C61B,C反应蛋白升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
65a8aa98e2b6598cb8bd7524a93ef4ba,LabSubitem,IND-CARD-AMI-LAB-5CFDDE34866E,D-二聚体升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
cae410646fe056d399f082c7de4f3850,LabSubitem,IND-CARD-LAB-DDIMER-PE-ELEVATED-20260714,D-二聚体升高提示肺栓塞鉴别线索但需结合临床,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
9e47190da8195436b6fe1178dfce6e26,LabSubitem,IND-CARD-LAB-DDIMER-PTE-NEG-20260714,D-二聚体＜500μg/L可基本排除低度临床可能性急性PTE,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
632b1968ba9f53fdb717dec1f8c7bb3c,LabSubitem,IND-CARD-LAB-INR-ABNORMAL,INR异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
3d71349a058955319f63f5ae502bf52c,LabSubitem,LABIND-EXAM-CARD-01C3182D129E-NT-proBNP,NT-proBNP,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
fbd262cdeca15652b065edf3bcf81ad4,LabSubitem,IND-CARD-LAB-NTPROBNP-ELEVATED,NT-proBNP升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
27c24bd85b2151fb989f697609c9b5cd,LabSubitem,IND-NT-PROBNP,N末端B型利钠肽原,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""NT-proBNP""]}",Neo4j图谱与Oracle有效字典只读比对,,,
55454cac2eeb5d7dbed935879678ffd2,LabSubitem,IND-CARD-AMI-LAB-A07CEA5883A7,中性粒细胞增多,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c1864b266f8b54dabad2fc0a3d679afe,LabSubitem,IND-CARD-F253DB167E81,估算肾小球滤过率,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""eGFR""]}",Neo4j图谱与Oracle有效字典只读比对,,,
57919a8887405ad1a971010840fe14f7,LabSubitem,IND-CARD-AMI-LAB-4F371E5141D0,低密度脂蛋白胆固醇升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
205bdc504e645f9196aa2651cab58e46,LabSubitem,IND-CARD-LAB-COAGULATION-ABNORMAL,凝血功能异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
72c32b10629a597ab6773baf2b53f275,LabSubitem,IND-CARD-LAB-ABG-ABNORMAL,动脉血气异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
a89f6f25cf01524ebfd8b3367b049c25,LabSubitem,IND-CARD-AMI-LAB-027A760481F7,嗜酸性粒细胞减少或消失,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
ac601c33bd155e9c8ea4e4724a4ca14a,LabSubitem,IND-CARD-HT-LAB-UACR-ABNORMAL,尿白蛋白/肌酐比值异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""UACR异常"", ""尿微量白蛋白肌酐比异常"", ""尿白蛋白肌酐比升高""]}",Neo4j图谱与Oracle有效字典只读比对,,,
081385bc8efb5f66b996a9d91f47b8e5,LabSubitem,LABIND-EXAM-HT-CKD-EGFR-UACR-尿白蛋白肌酐比值,尿白蛋白肌酐比值,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
c9fe9753121052e895b81caefda05d90,LabSubitem,IND-CARD-LAB-DDIMER-AGE-ADJ-20260714,年龄校正D-二聚体临界值（＞50岁：年龄×10μg/L）,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
6c5aebd0ce185b869d1c0fd875b4620b,LabSubitem,IND-CARD-AMI-LAB-2906F6AE1C62,心肌肌钙蛋白升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
5ceb92f3b8815aa8a79d1839e60a50a4,LabSubitem,IND-CARD-LAB-FREE-FATTY-ACID-HIGH,游离脂肪酸升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
9b36bade91c85adeb1d45fd602c35106,LabSubitem,IND-CARD-LAB-THYROID-FUNCTION-ABNORMAL,甲状腺功能异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
27a64295ef4b516a9523f56291bf507a,LabSubitem,IND-CARD-LAB-ELECTROLYTE-ABNORMAL,电解质异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
aaca854c6f28570c977c7f9db701cbdc,LabSubitem,IND-CARD-AMI-LAB-68B53FF37FA2,白细胞计数升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
63ce676bf6f653b0b5e3e9b75d680d67,LabSubitem,IND-CARD-HT-LAB-FPG-ABNORMAL,空腹血糖异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""FPG异常"", ""空腹血糖升高"", ""空腹血糖降低""]}",Neo4j图谱与Oracle有效字典只读比对,,,
51e48eb559f554b7aed6618c0b5c0df1,LabSubitem,IND-CARD-AMI-LAB-3D862E7F3F4E,红细胞沉降率增快,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
dfb3882026a1597a83a33aa59f3bc38b,LabSubitem,IND-CARD-AMI-LAB-0E23D936276F,肌红蛋白升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
26c4a6f49dd85c3b810173a2d4e1ab19,LabSubitem,IND-CARD-AMI-LAB-68AAB9D88BA4,肌酸激酶升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
26603a0c9d1d50ca9eac8ff4ba267376,LabSubitem,IND-CARD-AMI-LAB-0FC93EB091FE,肌酸激酶同工酶升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
b51f298776995ee7978a3e665386931c,LabSubitem,IND-CARD-LAB-LIVER-FUNCTION-ABNORMAL,肝功能异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
ff04404f35ed5418bbebe4988c9f806e,LabSubitem,IND-CARD-LAB-RENAL-FUNCTION-ABNORMAL,肾功能异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
d52c1063e2ae5dddabedfff94388a080,LabSubitem,IND-CARD-LAB-BLOOD-CULTURE-RESULT,血培养结果,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""血培养阳性"", ""血培养阴性"", ""血液培养结果"", ""病原体血培养结果""]}",Neo4j图谱与Oracle有效字典只读比对,,,
153688048aa65c7e89a03b739d5e2c25,LabSubitem,IND-CARD-HT-LAB-URIC-ACID-ELEVATED,血尿酸升高,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""高尿酸血症"", ""尿酸升高"", ""血清尿酸升高""]}",Neo4j图谱与Oracle有效字典只读比对,,,
9def482df32b5b73bb3958876981f03b,LabSubitem,IND-CARD-LAB-GLUCOSE-ABNORMAL,血糖异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
718f3ead0c5557ca83e8d083214a99c8,LabSubitem,IND-CARD-HT-LAB-CREATININE-ABNORMAL,血肌酐异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""肌酐异常"", ""血清肌酐异常"", ""Scr异常""]}",Neo4j图谱与Oracle有效字典只读比对,,,
1809166a83145020bebc9b91758ceb6d,LabSubitem,IND-CARD-LAB-LIPID-ABNORMAL,血脂异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
72c69bfbaf7a5bb58d97cbab2205fc9e,LabSubitem,LABIND-LAB-CARD-RENAL-ELECTROLYTE-CDSS-血钠,血钠,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
37b5187461105709b610d1971c477904,LabSubitem,IND-CARD-LAB-POTASSIUM-ABNORMAL,血钾异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
5598fb2c330a5b1ba43491cb45946553,LabSubitem,IND-CARD-LAB-MAGNESIUM-ABNORMAL,血镁异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
b13043a6f6a15be78a6949bf41961b83,LabSubitem,IND-CARD-HT-LAB-ARR-ABNORMAL,醛固酮/肾素比值异常,K_LAB_SUBITEM_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""ARR异常"", ""醛固酮肾素比异常"", ""醛固酮/肾素比升高""]}",Neo4j图谱与Oracle有效字典只读比对,,,
043863238d585dbb8e6a3336051cc079,Medication,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""P2Y12受体抑制剂"", ""P2Y12抑制剂""]}",Neo4j图谱与Oracle有效字典只读比对,,,
38ba549d73345837b87716c6377aba8d,Medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""β受体拮抗剂""]}",Neo4j图谱与Oracle有效字典只读比对,,,
4242021250e855c4aeedbbb7dadeff4c,Medication,MED-BETA-BLOCKER,β受体阻滞剂,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""β受体拮抗剂"", ""beta blocker"", ""Beta-blocker"", ""BB""]}",Neo4j图谱与Oracle有效字典只读比对,,,
7255fc1f09435101b3f69ddf1897d13f,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""他汀"", ""HMG-CoA还原酶抑制剂"", ""statins""]}",Neo4j图谱与Oracle有效字典只读比对,,,
9d240c75daea5dda8c5428d6bc403e63,Medication,MED-CARD-STEMI-22FF7F0E7C5A,伊伐布雷定,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
6d67d83266025f2aa81a91def5bde51e,Medication,MED-CARD-75C23ADDCA3A,伊布利特,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""ibutilide""]}",Neo4j图谱与Oracle有效字典只读比对,,,
56ddab27bc8c5bcaa4ca152b56df25c5,Medication,MED-CARD-PH-E052CF930EC2,伊洛前列素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""伊洛前列素吸入溶液""]}",Neo4j图谱与Oracle有效字典只读比对,,,
242395cbd6e152798504e732d8fa8397,Medication,MED-CARD-02BB82DF8F9A,低分子肝素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""依诺肝素"", ""那屈肝素""]}",Neo4j图谱与Oracle有效字典只读比对,,,
3044c5769dea5a4fa68bb081aa11e637,Medication,MED-CARD-2CCCA76B39F5,低分子量肝素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
71224529af615998910b933c80b4fc35,Medication,MED-CARD-PH-7C5AD3FC1357,依前列醇,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""依前列醇注射剂""]}",Neo4j图谱与Oracle有效字典只读比对,,,
ff87439f06ea5b8880af0e31043c33d2,Medication,MED-CARD-31AF701C4FDE,依普利酮,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Eplerenone""]}",Neo4j图谱与Oracle有效字典只读比对,,,
c9c17d9e45205d66a92ff87b467c09dd,Medication,MED-CARD-STD-FE9616A928,依那普利,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Enalapril"", ""enalapril""]}",Neo4j图谱与Oracle有效字典只读比对,,,
add0fa80f71953bb9a5e60c9fc135e87,Medication,MED-CARD-B98A2C3955DF,内皮素受体拮抗剂,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""内皮素受体拮抗药"", ""内皮素受体拮抗剂类药物""]}",Neo4j图谱与Oracle有效字典只读比对,,,
8d47cf2c86bb55eab714549a8921b4c2,Medication,MED-CARD-0E77096BF3B6,决奈达隆,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""dronedarone""]}",Neo4j图谱与Oracle有效字典只读比对,,,
81ac24ff2a3e5cf8811acadf703e6883,Medication,MED-CARD-38524B4E5194,利伐沙班,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""rivaroxaban""]}",Neo4j图谱与Oracle有效字典只读比对,,,
ace9a6c9696858b2b730a6d0ea0d8b1a,Medication,MED-DIURETIC,利尿剂,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""噻嗪类利尿剂"", ""噻嗪样利尿剂"", ""Diuretics""]}",Neo4j图谱与Oracle有效字典只读比对,,,
7a9ffacb6f1a5b11bc99a9301746b4a9,Medication,MED-CARD-218CE42327F8,前列环素通路药物,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""前列环素类药物"", ""前列环素类似物"", ""前列环素受体激动剂""]}",Neo4j图谱与Oracle有效字典只读比对,,,
6bff5e3798f954818821818d50c7a1be,Medication,MED-CARD-81B5F958C0F3,华法林,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""VKA"", ""warfarin"", ""维生素K拮抗剂""]}",Neo4j图谱与Oracle有效字典只读比对,,,
8760ae0df19e59bb8891b7bfd395c211,Medication,MED-CARD-STEMI-227F3A66140F,去甲肾上腺素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
547a1b041de45a08ae7ef0d47a37a7b2,Medication,MED-CARD-E2353B3B1CAF,可溶性鸟苷酸环化酶刺激剂,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""可溶性鸟苷酸环化酶激动剂""]}",Neo4j图谱与Oracle有效字典只读比对,,,
f375ce560936508495ba84f8f0b6f371,Medication,MED-CARD-STEMI-75149079D7F4,吗啡,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
6ec5c0ed0f33567a877a659f0fb5c292,Medication,MED-CARD-STEMI-7DE6E08B5D55,哌替啶,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
1284a914047155cbab1509eeaa06d5e8,Medication,MED-CARD-86C60E295E1A,地尔硫䓬,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
db9ad463dcab573a8e79b84ed1e79a43,Medication,MED-CARD-STD-0401DB9741,地尔硫卓,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""diltiazem"", ""地尔硫䓬""]}",Neo4j图谱与Oracle有效字典只读比对,,,
e53c2f2c0c2d50a786660478b47fef51,Medication,MED-CARD-STD-62498B0FBD,地高辛,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""digoxin""]}",Neo4j图谱与Oracle有效字典只读比对,,,
ce176afb182550f4b02a28e9b5518aac,Medication,MED-CARD-12D6A674C1C7,坎地沙坦,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
4c66dfae608e5b678a34a8fb0b053e41,Medication,MED-CARD-STD-4E3948E735,培哚普利,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Perindopril"", ""perindopril""]}",Neo4j图谱与Oracle有效字典只读比对,,,
96d3bdc62ab259b7ac49d0bf039bfd5c,Medication,MED-CARD-444827C26766,多巴胺,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""dopamine""]}",Neo4j图谱与Oracle有效字典只读比对,,,
0cf0d1bac3da56c6adda4c1d21778dc1,Medication,MED-CARD-STEMI-D731BC63E9D4,多巴酚丁胺,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": []}",Neo4j图谱与Oracle有效字典只读比对,,,
95fe9091698f587d954ba0bca4811933,Medication,MED-CARD-74936DD4D485,奎尼丁,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""quinidine""]}",Neo4j图谱与Oracle有效字典只读比对,,,
58e1b26b104950de8a6f51b02cd495d8,Medication,MED-CARD-3D43C06FF87E,尼卡地平,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Nicardipine""]}",Neo4j图谱与Oracle有效字典只读比对,,,
28e1e903dcc25e1585371c7f717f2689,Medication,MED-CARD-669F94E52F61,异丙肾上腺素,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""isoprenaline"", ""isoproterenol"", ""异丙肾"", ""异丙肾上腺素注射液"", ""异丙肾上腺素静脉滴注""]}",Neo4j图谱与Oracle有效字典只读比对,,,
fee8bebd05c35f96b96970f1ca83c504,Medication,MED-CARD-STD-A23B05CA19,恩格列净,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""empagliflozin""]}",Neo4j图谱与Oracle有效字典只读比对,,,
28934ac79f605905a59997d8bc072b31,Medication,MED-CARD-TEXT-EE219280A7,抗凝药物,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""抗凝剂""]}",Neo4j图谱与Oracle有效字典只读比对,,,
c4be55b225045597bce46198f6a965b1,Medication,MED-CARD-73E3BE4E64BB,抗心律失常药物,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""抗心律失常药""]}",Neo4j图谱与Oracle有效字典只读比对,,,
e73a093d358a56bd96eec02959ab20b4,Medication,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""抗血小板剂""]}",Neo4j图谱与Oracle有效字典只读比对,,,
6e80cf1c42f7589d900976a36161cec6,Medication,MED-CARD-9898EF617690,拉贝洛尔,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""Labetalol""]}",Neo4j图谱与Oracle有效字典只读比对,,,
dd86a0f9500d56f18ec07667e0eb5ac0,Medication,MED-CARD-STD-6B98598B0E,普拉格雷,K_DRUG_DICT,MISSING_IN_EXISTING_DICTIONARY,现有Oracle字典未能唯一匹配；第一批不修改既有字典,[],"{""aliases"": [""prasugrel""]}",Neo4j图谱与Oracle有效字典只读比对,,,
