alias,alias_norm,canonical_name,entityType,code,source_batch,source_file,source_field
阵发性心动过速,阵发性心动过速,突发突止心动过速,Symptom,SYM-CARD-0FE1D08FA915,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
青紫,青紫,紫绀,Symptom,SYM-CARD-TEXT-730B452106,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
青紫,青紫,紫绀,Symptom,SYM-CARD-TEXT-730B452106,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
活动耐量下降,活动耐量下降,耐力下降,Symptom,SYM-CARD-33F959FDD5F3,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
活动耐量下降,活动耐量下降,耐力下降,Symptom,SYM-CARD-33F959FDD5F3,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
运动耐量下降,运动耐量下降,耐力下降,Symptom,SYM-CARD-33F959FDD5F3,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
运动耐量下降,运动耐量下降,耐力下降,Symptom,SYM-CARD-33F959FDD5F3,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
Chest pain,chestpain,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,name_en
Chest pain,chestpain,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,name_en
压榨性疼痛,压榨性疼痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
心前区疼痛,心前区疼痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
心前区疼痛,心前区疼痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
心前区疼痛,心前区疼痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
缺血性胸痛,缺血性胸痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
胸疼,胸疼,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
胸疼,胸疼,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
胸部疼痛,胸部疼痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
胸部疼痛,胸部疼痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
胸部疼痛,胸部疼痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
胸骨后疼痛,胸骨后疼痛,胸痛,Symptom,SYM-CARD-B479F36AE54A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
Chest distress,chestdistress,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,name_en
Chest distress,chestdistress,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,name_en
劳力性胸闷痛,劳力性胸闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
劳力性胸闷痛,劳力性胸闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
劳力性胸闷痛,劳力性胸闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
胸部不适,胸部不适,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
胸部不适,胸部不适,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
胸部不适,胸部不适,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
胸部压迫感,胸部压迫感,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
胸部紧缩感,胸部紧缩感,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
胸部闷痛,胸部闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
胸部闷痛,胸部闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
胸部闷痛,胸部闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
胸闷痛,胸闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
胸闷痛,胸闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
胸闷痛,胸闷痛,胸闷,Symptom,SYM-CARD-0039E284D715,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
活动耐量下降,活动耐量下降,运动耐量下降,Symptom,SYM-CARD-FULLBOOK-811F8121C2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
活动耐量下降,活动耐量下降,运动耐量下降,Symptom,SYM-CARD-FULLBOOK-811F8121C2,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
静息呼吸困难,静息呼吸困难,静息性呼吸困难,Symptom,SYM-CARD-CFEE6A15D3BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
静息呼吸困难,静息呼吸困难,静息性呼吸困难,Symptom,SYM-CARD-CFEE6A15D3BD,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
静息性气短,静息性气短,静息性呼吸困难,Symptom,SYM-CARD-CFEE6A15D3BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
静息性气短,静息性气短,静息性呼吸困难,Symptom,SYM-CARD-CFEE6A15D3BD,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
静息气短,静息气短,静息性呼吸困难,Symptom,SYM-CARD-CFEE6A15D3BD,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
静息气短,静息气短,静息性呼吸困难,Symptom,SYM-CARD-CFEE6A15D3BD,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
眼前发黑,眼前发黑,黑矇,Symptom,SYM-CARD-F655A47C2B62,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
眼前发黑,眼前发黑,黑矇,Symptom,SYM-CARD-F655A47C2B62,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
眼前发黑,眼前发黑,黑矇,Symptom,SYM-CARD-F655A47C2B62,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
黑蒙,黑蒙,黑矇,Symptom,SYM-CARD-F655A47C2B62,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
黑蒙,黑蒙,黑矇,Symptom,SYM-CARD-F655A47C2B62,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
黑蒙,黑蒙,黑矇,Symptom,SYM-CARD-F655A47C2B62,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
手术,手术,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
手术,手术,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
推荐植入,推荐植入,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
推荐植入,推荐植入,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
植入,植入,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
植入,植入,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
治疗,治疗,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
治疗,治疗,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
治疗方案,治疗方案,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
治疗方案,治疗方案,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
消融,消融,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
消融,消融,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
用药,用药,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
用药,用药,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
移植,移植,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
移植,移植,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
药物,药物,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
药物,药物,Brugada综合征治疗方案,TreatmentPlan,PLAN-CARD-A977F77F5BC2,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,ICD治疗,TreatmentPlan,PLAN-CARD-946BE3CB675F,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,abbr
ICD,icd,ICD治疗,TreatmentPlan,PLAN-CARD-946BE3CB675F,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,abbr
Implantable cardioverter defibrillator therapy,implantablecardioverterdefibrillatortherapy,ICD治疗,TreatmentPlan,PLAN-CARD-946BE3CB675F,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Implantable cardioverter defibrillator therapy,implantablecardioverterdefibrillatortherapy,ICD治疗,TreatmentPlan,PLAN-CARD-946BE3CB675F,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,name_en
除颤器治疗,除颤器治疗,ICD治疗,TreatmentPlan,PLAN-CARD-946BE3CB675F,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
除颤器治疗,除颤器治疗,ICD治疗,TreatmentPlan,PLAN-CARD-946BE3CB675F,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
ICD,icd,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
手术,手术,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
手术,手术,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
推荐使用,推荐使用,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
推荐植入,推荐植入,ST段抬高型心肌梗死治疗方案,TreatmentPlan,PLAN-CARD-46086B93DD2D,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
