batch_id,relation_id,source_code,source_name,relation_type,target_code,target_name,target_type,missing_fields,clinical_review_status,evidence_source_chain,evidence_text_sample,required_action,clinical_review_decision,reviewer_name,reviewer_role,reviewed_at,expert_comment,applicable_population,exclusion_or_contraindication,clinical_rule_or_clinical_pathway,recommendation_class,evidence_level,medication_dosage,medication_contraindication,medication_interaction,medication_aliases
BATCH-CARD-CM-20260622-001,REL-FA506BECC47DF4760F93,DIS-CARD-CM-DCM,扩张型心肌病,has_follow_up,FU-CARD-9B799CB8CABF,扩张型心肌病随访方案,FollowUp,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,缺血性心肌病血运重建专家共识.pdf#p3#EVD-B9C87BA472C37A3B4A63-DCM | DCM CN 2018.pdf#p1#EVD-B9C87BA472C37A3B4A63-DCM | DCM CN 2018.pdf#p3#EVD-B9C87BA472C37A3B4A63-DCM,测的预测价值，阴性预测值最高的是 18F‑FDG PET， 二、影像学检查 阳性预测值最高的是多巴酚丁胺负荷超声心动图， 是评 居中［20］。通常认为 18F‑FDG PET 1.超声心动图：缺血性心肌病患者行超声心动 18F‑FDG PET 图检测可及时、便捷、重复、可靠地动态评价心脏的 估心肌代谢和心肌活性最可靠的诊断方法。 结构、功能和治疗效果，如心脏大小、室壁运动异 目前，针对缺血性心肌病患者，有关心肌活性 检查所指导的血运重建能否改善生存率，尚缺乏高常、LVEF、瓣膜情况、是否有室壁瘤、是否存在心肌 梗死,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-C89A44A8752B8F386273,DIS-CARD-CM-HCM,肥厚型心肌病,has_follow_up,FU-CARD-B30DF4D6DE67,肥厚型心肌病随访方案,FollowUp,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p1#EVD-42D94AD80F13403BA811-HCM | 左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p3#EVD-42D94AD80F13403BA811-HCM | 左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p6#EVD-42D94AD80F13403BA811-HCM,摘要 左心室肥厚是一类常见的心脏结构性改变，经影像学检查确诊。起病隐匿，早期症状不典型，易被忽视，延误诊治。 多种疾病和情形可致左心室肥厚，近年来针对部分特定病因的治疗显示可显著改善患者预后，故需重视对左心室肥 厚相关疾病的病因诊断。本专家共识由中国医师协会心血管内科医师分会心力衰竭学组和心衰中心心肌病专家委员 会组织编写，全面介绍了左心室肥厚的早期筛查线索、规范诊治及随访路径。旨在深化广大临床一线医务工作者（尤 其是基层医院）加强对左心室肥厚的认识，建立早期识别、早期转诊的意识，提高对常见及罕见左心室肥厚相关疾病,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-DECA871B858272FB45EE,DIS-CARD-CAD-ICM,缺血性心肌病,has_follow_up,FU-CARD-AF9070949AB7,缺血性心肌病随访方案,FollowUp,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,缺血性心肌病血运重建专家共识.pdf#p3#EVD-B9C87BA472C37A3B4A63-ICM | 缺血性心肌病血运重建专家共识.pdf#p3#EVD-B9C87BA472C37A3B4A63-ICM | 缺血性心肌病血运重建专家共识.pdf#p5#EVD-B9C87BA472C37A3B4A63-ICM,测的预测价值，阴性预测值最高的是 18F‑FDG PET， 二、影像学检查 阳性预测值最高的是多巴酚丁胺负荷超声心动图， 是评 居中［20］。通常认为 18F‑FDG PET 1.超声心动图：缺血性心肌病患者行超声心动 18F‑FDG PET 图检测可及时、便捷、重复、可靠地动态评价心脏的 估心肌代谢和心肌活性最可靠的诊断方法。 结构、功能和治疗效果，如心脏大小、室壁运动异 目前，针对缺血性心肌病患者，有关心肌活性 检查所指导的血运重建能否改善生存率，尚缺乏高常、LVEF、瓣膜情况、是否有室壁瘤、是否存在心肌 梗死,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-0BE1A0F3FB9A411A9167,DIS-CARD-CM-RCM,限制型心肌病,has_follow_up,FU-CARD-1231E09FC493,限制型心肌病随访方案,FollowUp,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p2#EVD-8A6BB08564339D38BE83-RCM,因心力衰竭、心脏移植、植入起搏器或埋藏式心脏复 本指南将心肌病分类为心室心肌病和心房 律除颤器（implantable cardioverter defibrillator，ICD）等。 心肌病，前者包括肥厚型心肌病（hypertrophic 绘制3~4 代家系图有助于明确遗传方式并识别 cardiomyopathy，HCM）、扩张型心肌病（dilated 高风险家族成员 [5]。大多数遗传性心肌病为常染色 cardiomyopathy，DCM）、限制型心肌病（restrictive 体显性遗传；若男性患者症状严重,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-0273F0090ED9AD015540,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,has_treatment_plan,PLAN-CARD-75D805FA2D42,致心律失常性双心室心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p18#EVD-4A1E4087CE013F3ECAA8-ABVC | 中国心肌病综合管理指南2025.pdf#p20#EVD-4A1E4087CE013F3ECAA8-ABVC,（3）致心律失常性双心室心肌病 摄入、利尿剂、β 受体阻滞剂减轻心脏负担，改善 （arrhythmogenic biventricular cardiomyopathy，ABVC）： 症状。在合并心房颤动或其他心律失常的高风险患 左、右心室平行受累。2019 年我国专家结合ACM 的 者中应考虑启动抗凝治疗（Ⅰ，B） [135]。 遗传- 临床- 影像- 病理特征提出ACM 的“阜外分 4.3.4.2 器械植入 型”，并受到国际认可 [138]。 患者如出现活动后乏力、黑矇等症状，应进行 4.4.1.2 诊断 进一,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-BDF3D98A6F668882DA2C,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,has_treatment_plan,PLAN-CARD-A1C4E6332D38,抗凝治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p18#EVD-4A1E4087CE013F3ECAA8-ABVC,（3）致心律失常性双心室心肌病 摄入、利尿剂、β 受体阻滞剂减轻心脏负担，改善 （arrhythmogenic biventricular cardiomyopathy，ABVC）： 症状。在合并心房颤动或其他心律失常的高风险患 左、右心室平行受累。2019 年我国专家结合ACM 的 者中应考虑启动抗凝治疗（Ⅰ，B） [135]。 遗传- 临床- 影像- 病理特征提出ACM 的“阜外分 4.3.4.2 器械植入 型”，并受到国际认可 [138]。 患者如出现活动后乏力、黑矇等症状，应进行 4.4.1.2 诊断 进一,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-EB4891B6D449E3BF8B6E,DIS-CARD-CM-ACM,致心律失常性心肌病,has_treatment_plan,PLAN-CARD-8BABC3547777,致心律失常性心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p18#EVD-4A1E4087CE013F3ECAA8-ACM | 中国心肌病综合管理指南2025.pdf#p19#EVD-4A1E4087CE013F3ECAA8-ACM | 中国心肌病综合管理指南2025.pdf#p20#EVD-4A1E4087CE013F3ECAA8-ACM,（3）致心律失常性双心室心肌病 摄入、利尿剂、β 受体阻滞剂减轻心脏负担，改善 （arrhythmogenic biventricular cardiomyopathy，ABVC）： 症状。在合并心房颤动或其他心律失常的高风险患 左、右心室平行受累。2019 年我国专家结合ACM 的 者中应考虑启动抗凝治疗（Ⅰ，B） [135]。 遗传- 临床- 影像- 病理特征提出ACM 的“阜外分 4.3.4.2 器械植入 型”，并受到国际认可 [138]。 患者如出现活动后乏力、黑矇等症状，应进行 4.4.1.2 诊断 进一,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-E7B7A3B60711296311EB,DIS-CARD-CM-ACM,致心律失常性心肌病,has_treatment_plan,PLAN-CARD-A1C4E6332D38,抗凝治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p18#EVD-4A1E4087CE013F3ECAA8-ACM,（3）致心律失常性双心室心肌病 摄入、利尿剂、β 受体阻滞剂减轻心脏负担，改善 （arrhythmogenic biventricular cardiomyopathy，ABVC）： 症状。在合并心房颤动或其他心律失常的高风险患 左、右心室平行受累。2019 年我国专家结合ACM 的 者中应考虑启动抗凝治疗（Ⅰ，B） [135]。 遗传- 临床- 影像- 病理特征提出ACM 的“阜外分 4.3.4.2 器械植入 型”，并受到国际认可 [138]。 患者如出现活动后乏力、黑矇等症状，应进行 4.4.1.2 诊断 进一,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-416B7E03EC4487EA0803,DIS-CARD-CM-ALVC,致心律失常性左心室心肌病,has_treatment_plan,PLAN-CARD-501677A0810C,致心律失常性左心室心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p20#EVD-2242D7ECFF04974226D8-ALVC,二级预防 心脏骤停复苏后及发生过血液动力学不稳定的持续性室性心动过速的ACM患者，推荐植入ICD以降低SCD或全因死亡风险 [167] Ⅰ A 血液动力学稳定的室性心动过速的ALVC 和ABVC 患者，推荐植入ICD[168] Ⅰ B 血液动力学稳定的室性心动过速的ARVC 患者，应考虑植入ICD[169] Ⅱa B,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-EBA81251A75F7BDE8CC2,DIS-CARD-CM-AMYLOID,淀粉样变心肌病,has_treatment_plan,PLAN-CARD-BE44DFBB5552,淀粉样变心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p2#EVD-7C8A20176417E0B7C3A2-AMYLOID | 左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p3#EVD-7C8A20176417E0B7C3A2-AMYLOID | 左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p5#EVD-7C8A20176417E0B7C3A2-AMYLOID,心肌肥厚是一类常见的影像学表现，在普通人 为使广大临床医务工作者及早发现并在面对左 群中约0.2% 可表现为不同部位 [1]、不同程度的心肌 心室肥厚者时，规范诊治，降低左心室肥厚相关疾 肥厚，其中最常见的是左心室心肌肥厚（简称左心 病的漏诊和误诊；为便于基层医院在接诊左心室肥 室肥厚），心电图多可表现为左心室面电压升高， 厚并开展初步筛查后，对存在诊断困难者及时转诊 经超声心动图检查可基本确认。 至具备心力衰竭/ 心肌病中心的上级医院救治；为 左心室肥厚成因复杂，既可见于一些常见疾病 给左心室肥厚患者院内外连续性,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-445155D2916624444702,DIS-CARD-CM-ARVC,致心律失常性右心室心肌病,has_treatment_plan,PLAN-CARD-A998492DDF0E,致心律失常性右心室心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p20#EVD-2242D7ECFF04974226D8-ARVC | 中国心肌病综合管理指南2025.pdf#p20#EVD-2242D7ECFF04974226D8-ARVC | 心肌病心内膜心肌活检及病理检查临床应用指南.pdf#p2#EVD-2242D7ECFF04974226D8-ARVC,二级预防 心脏骤停复苏后及发生过血液动力学不稳定的持续性室性心动过速的ACM患者，推荐植入ICD以降低SCD或全因死亡风险 [167] Ⅰ A 血液动力学稳定的室性心动过速的ALVC 和ABVC 患者，推荐植入ICD[168] Ⅰ B 血液动力学稳定的室性心动过速的ARVC 患者，应考虑植入ICD[169] Ⅱa B,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-3BA483951636556385F5,DIS-CARD-CM-DCM,扩张型心肌病,has_treatment_plan,PLAN-CARD-A1C4E6332D38,抗凝治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.pdf#p272#EVD-70A672875FB90E7D7A27-DCM,缺血性心肌病（ischemic cardiomyopathy，ICM）属于冠心病的一种特殊类型或晚期阶段，临床表现 为新发心衰或左心室功能障碍，可伴有各种心律失常，心脏扩大类似扩张型心肌病。其病理生理基础 是冠脉粥样硬化病变使心肌长期缺血、缺氧以至心肌细胞减少、坏死、心肌纤维化、心肌瘢痕形成。 【临床表现】 1. 充血型缺血性心肌病 （1） 心绞痛：常见症状之一。多有明确冠心病病史，且绝大多数有1 次以上心肌梗死病史。但心 绞痛并不是必备症状，有些仅表现为无症状性心肌缺血，直至出现充血型心衰。出现心绞痛病人随着 病,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-258F5DEDA364CCA2B628,DIS-CARD-CM-DCM,扩张型心肌病,has_treatment_plan,PLAN-CARD-EF123C1AB63F,扩张型心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,DCM CN 2018.pdf#p1#EVD-20B92386179AE4BE4B60-DCM | DCM CN 2018.pdf#p1#EVD-20B92386179AE4BE4B60-DCM | DCM CN 2018.pdf#p2#EVD-20B92386179AE4BE4B60-DCM,中国扩张型心肌病诊断和治疗指南＊,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-48D31AE9544918C30DEC,DIS-CARD-CM-FABRY,法布雷病心肌病,has_treatment_plan,PLAN-CARD-D8661B4FB4B1,法布雷病心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p17#EVD-30EDA4A86B77A663D200-FABRY | 中国心肌病综合管理指南2025.pdf#p22#EVD-30EDA4A86B77A663D200-FABRY | 成人法布雷病心肌病诊断与治疗中国专家共识.pdf#p1#EVD-30EDA4A86B77A663D200-FABRY,心脏限制样改变，但常合并心肌肥厚或心室扩张等 这些疾病多是系统性疾病，可根据组织学受 表型，本指南不将其归属于RCM 范畴。 累部位分为：心肌细胞内病变（如糖原、溶酶体和 RCM 根据遗传特点可分为家族性与散发性；根 铁元素贮积）、心肌细胞外基质病变（如心脏结节 据病变累及的组织学部位可分为心肌细胞受累为主 病、淀粉样变心肌病导致的浸润性病变；系统性硬 （可能与基因变异相关），心肌细胞外基质受累为主 化症、糖尿病性心肌病导致的纤维化）和心内膜病 （如放疗导致的纤维化）与心内膜受累为主（如嗜酸 变（如心内膜弹力纤维增,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-ED69B0B87B6093502525,DIS-CARD-CM-HCM,肥厚型心肌病,has_treatment_plan,PLAN-CARD-A1C4E6332D38,抗凝治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p12#EVD-38158A991E10C118D518-HCM | 中国心肌病综合管理指南2025.pdf#p12#EVD-38158A991E10C118D518-HCM | 中国心肌病综合管理指南2025.pdf#p12#EVD-38158A991E10C118D518-HCM,HCM 合并无症状心房颤动的患者，若发作持续时间超过24 h，无论CHA2DS2-VASc 评分情况，推荐抗凝治疗， Ⅰ B DOAC 作为一线选择，维生素K 拮抗剂作为二线选择 [86],补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-778AD68618ED71C47AFD,DIS-CARD-CM-HCM,肥厚型心肌病,has_treatment_plan,PLAN-CARD-C73CCA666CCA,肥厚型心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p2#EVD-7C8A20176417E0B7C3A2-HCM | 左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p8#EVD-7C8A20176417E0B7C3A2-HCM | 左心室肥厚诊断和治疗临床路径中国专家共识2023.pdf#p9#EVD-7C8A20176417E0B7C3A2-HCM,心肌肥厚是一类常见的影像学表现，在普通人 为使广大临床医务工作者及早发现并在面对左 群中约0.2% 可表现为不同部位 [1]、不同程度的心肌 心室肥厚者时，规范诊治，降低左心室肥厚相关疾 肥厚，其中最常见的是左心室心肌肥厚（简称左心 病的漏诊和误诊；为便于基层医院在接诊左心室肥 室肥厚），心电图多可表现为左心室面电压升高， 厚并开展初步筛查后，对存在诊断困难者及时转诊 经超声心动图检查可基本确认。 至具备心力衰竭/ 心肌病中心的上级医院救治；为 左心室肥厚成因复杂，既可见于一些常见疾病 给左心室肥厚患者院内外连续性,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-31D63585F129A2EB147E,DIS-CARD-CAD-ICM,缺血性心肌病,has_treatment_plan,PLAN-CARD-260280003FF2,缺血性心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,缺血性心肌病血运重建专家共识.pdf#p5#EVD-93F95505431FAE823682-ICM | 缺血性心肌病血运重建专家共识.pdf#p7#EVD-93F95505431FAE823682-ICM | 缺血性心肌病血运重建专家共识.pdf#p8#EVD-93F95505431FAE823682-ICM,RESTORE‑PCI 临床实践有一定的局限性，该研究入组患者更年 正在进行中的前瞻性、多中心、开放标签的随机对 岁，低于真实世界缺血性心肌病患 照试验，比较在冠状动脉血流储备分数和腔内影像轻，平均年龄60 组的获益主要来 联合药物治疗与单纯药物者的平均年龄，而该研究中CABG 技术指导优化下的PCI 自较年轻的患者 是否能够对老年缺血 治疗在缺血性心肌病和左心室功能障碍患者中的 ［50‑51］。CABG 性心肌病患者产生同样的获益尚不清楚，此外， 临床结局，将为未来临床工作提供新的证据。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-46AE7637986A73BB4C2B,DIS-CARD-CAD-ICM,缺血性心肌病,has_treatment_plan,PLAN-CARD-A1C4E6332D38,抗凝治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.pdf#p272#EVD-70A672875FB90E7D7A27-ICM,缺血性心肌病（ischemic cardiomyopathy，ICM）属于冠心病的一种特殊类型或晚期阶段，临床表现 为新发心衰或左心室功能障碍，可伴有各种心律失常，心脏扩大类似扩张型心肌病。其病理生理基础 是冠脉粥样硬化病变使心肌长期缺血、缺氧以至心肌细胞减少、坏死、心肌纤维化、心肌瘢痕形成。 【临床表现】 1. 充血型缺血性心肌病 （1） 心绞痛：常见症状之一。多有明确冠心病病史，且绝大多数有1 次以上心肌梗死病史。但心 绞痛并不是必备症状，有些仅表现为无症状性心肌缺血，直至出现充血型心衰。出现心绞痛病人随着 病,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-176B4A1CC37A297C3D57,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,has_treatment_plan,PLAN-CARD-0E0B6D3DD944,非扩张型左心室心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,心肌病心内膜心肌活检及病理检查临床应用指南.pdf#p2#EVD-24443126F75109E91153-NDLVCM | 《内科学（第10版）》.pdf#p306#EVD-24443126F75109E91153-NDLVCM,中国医学科学院阜外医院报道EMB 并发 学会（ESC）标准 [3-4] 和2019 年美国心律协会（HRS） 症发生率为1.61%，与国外相当 [19]。 标准 [5]，将心肌病分为扩张型心肌病（DCM）、肥厚 4 心肌病病理检查 型心肌病（HCM）、限制型心肌病（RCM）、致心律 心肌病的病理检查包括EMB、移植后受体心 失常性心肌病（ACM）和未定型心肌病五类。2023 脏病理检查及尸检，而与临床相关性最紧密的则 年ESC 更新了分类，提出了非扩张型左心室心肌病 是EMB，可提供有关心肌形态学（组织学、免疫组 ,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-13C9BB56B3514E705C28,DIS-CARD-CM-RCM,限制型心肌病,has_treatment_plan,PLAN-CARD-8419002B35F1,限制型心肌病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p17#EVD-30EDA4A86B77A663D200-RCM | 中国心肌病综合管理指南2025.pdf#p17#EVD-30EDA4A86B77A663D200-RCM | 中国心肌病综合管理指南2025.pdf#p18#EVD-30EDA4A86B77A663D200-RCM,心脏限制样改变，但常合并心肌肥厚或心室扩张等 这些疾病多是系统性疾病，可根据组织学受 表型，本指南不将其归属于RCM 范畴。 累部位分为：心肌细胞内病变（如糖原、溶酶体和 RCM 根据遗传特点可分为家族性与散发性；根 铁元素贮积）、心肌细胞外基质病变（如心脏结节 据病变累及的组织学部位可分为心肌细胞受累为主 病、淀粉样变心肌病导致的浸润性病变；系统性硬 （可能与基因变异相关），心肌细胞外基质受累为主 化症、糖尿病性心肌病导致的纤维化）和心内膜病 （如放疗导致的纤维化）与心内膜受累为主（如嗜酸 变（如心内膜弹力纤维增,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-6E4312588EC481ED4564,DIS-CARD-CM-RCM,限制型心肌病,has_treatment_plan,PLAN-CARD-A1C4E6332D38,抗凝治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p18#EVD-4A1E4087CE013F3ECAA8-RCM,（3）致心律失常性双心室心肌病 摄入、利尿剂、β 受体阻滞剂减轻心脏负担，改善 （arrhythmogenic biventricular cardiomyopathy，ABVC）： 症状。在合并心房颤动或其他心律失常的高风险患 左、右心室平行受累。2019 年我国专家结合ACM 的 者中应考虑启动抗凝治疗（Ⅰ，B） [135]。 遗传- 临床- 影像- 病理特征提出ACM 的“阜外分 4.3.4.2 器械植入 型”，并受到国际认可 [138]。 患者如出现活动后乏力、黑矇等症状，应进行 4.4.1.2 诊断 进一,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-91D5E2F339C77C72FE1B,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,treated_by_medication,MED-DIURETIC,利尿剂,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p18#EVD-4A1E4087CE013F3ECAA8-ABVC,（3）致心律失常性双心室心肌病 摄入、利尿剂、β 受体阻滞剂减轻心脏负担，改善 （arrhythmogenic biventricular cardiomyopathy，ABVC）： 症状。在合并心房颤动或其他心律失常的高风险患 左、右心室平行受累。2019 年我国专家结合ACM 的 者中应考虑启动抗凝治疗（Ⅰ，B） [135]。 遗传- 临床- 影像- 病理特征提出ACM 的“阜外分 4.3.4.2 器械植入 型”，并受到国际认可 [138]。 患者如出现活动后乏力、黑矇等症状，应进行 4.4.1.2 诊断 进一,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-C3BC4A8E158FF97CAF4A,DIS-CARD-CM-ACM,致心律失常性心肌病,treated_by_medication,MED-AMIODARONE,胺碘酮,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction;recommendation_class_and_evidence_level,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p20#EVD-B62C222D141B269FAA3D-ACM,对于胺碘酮治疗无效或不能耐受的，持续性单形性室性心动过速反复发作的ACM 患者，应考虑心内膜/ 心外膜联合导管消 Ⅱa B 融术治疗,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CM-20260622-001,REL-EAE88DEF2DBE595021F7,DIS-CARD-CM-ACM,致心律失常性心肌病,treated_by_medication,MED-DIURETIC,利尿剂,Medication,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;medication_aliases;medication_contraindication;medication_dosage;medication_interaction,pending_clinical_review,中国心肌病综合管理指南2025.pdf#p18#EVD-4A1E4087CE013F3ECAA8-ACM,（3）致心律失常性双心室心肌病 摄入、利尿剂、β 受体阻滞剂减轻心脏负担，改善 （arrhythmogenic biventricular cardiomyopathy，ABVC）： 症状。在合并心房颤动或其他心律失常的高风险患 左、右心室平行受累。2019 年我国专家结合ACM 的 者中应考虑启动抗凝治疗（Ⅰ，B） [135]。 遗传- 临床- 影像- 病理特征提出ACM 的“阜外分 4.3.4.2 器械植入 型”，并受到国际认可 [138]。 患者如出现活动后乏力、黑矇等症状，应进行 4.4.1.2 诊断 进一,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
